id,name,brand,price,mileage,fuel_type,transmission,seating_capacity,body_type,rating,use_case,features,engine_cc,safety_rating,year,image_url,variant
,Hyundai Alcazar 2024,Hyundai,31.39,15.2,CNG,Automatic,7,Pickup,,,,,,2024,,Top
,Hyundai Alcazar 2025,Hyundai,15.36,12.2,Petrol,Automatic,4,MUV,,,,,,2025,,Base
,Hyundai Venue 2023,Hyundai,27.45,19.4,Petrol,Manual,5,Hatchback,,,,,,2023,,Base
,Hyundai Venue 2024,Hyundai,40.79,22.1,Petrol,Automatic,5,MUV,,,,,,2024,,Mid
,Hyundai Exter 2023,Hyundai,5.97,28.6,Diesel,Manual,4,SUV,,,,,,2023,,Base
,Hyundai Exter 2024,Hyundai,19.76,17.9,Petrol,Manual,6,Sedan,,,,,,2024,,Mid
,Hyundai Exter 2025,Hyundai,24.93,9.4,Diesel,Manual,5,SUV,,,,,,2025,,Top
,Hyundai Tucson 2023,Hyundai,25.47,19.7,CNG,Automatic,5,SUV,,,,,,2023,,Base
,Hyundai Tucson 2024,Hyundai,32.99,23.3,Petrol,Automatic,4,MUV,,,,,,2024,,Base
,Hyundai Tucson 2025,Hyundai,54.39,12.3,Diesel,Automatic,6,Sedan,,,,,,2025,,Top
,Honda Amaze 2023,Honda,18.21,25.1,Petrol,Manual,7,SUV,,,,,,2023,,Mid
,Honda Amaze 2025,Honda,48.14,27.3,CNG,Manual,7,MUV,,,,,,2025,,Top
,Honda City 2023,Honda,36.69,19.3,CNG,Manual,4,MUV,,,,,,2023,,Mid
,Honda City 2024,Honda,26.45,20.8,CNG,Manual,5,MUV,,,,,,2024,,Top
,Honda City 2025,Honda,36.73,28.4,Diesel,Manual,7,Sedan,,,,,,2025,,Mid
,Honda Elevate 2023,Honda,14.23,28.3,Diesel,Manual,4,Hatchback,,,,,,2023,,Base
,Honda Elevate 2024,Honda,41.77,18.9,CNG,Automatic,6,Pickup,,,,,,2024,,Mid
,Honda Elevate 2025,Honda,22.94,18.1,Petrol,Manual,4,SUV,,,,,,2025,,Base
,Honda WR-V 2023,Honda,11.5,22.3,Diesel,Manual,6,SUV,,,,,,2023,,Mid
,Honda WR-V 2024,Honda,27.5,11.8,CNG,Automatic,5,Hatchback,,,,,,2024,,Mid
,Honda WR-V 2025,Honda,36.56,25.1,CNG,Automatic,4,SUV,,,,,,2025,,Top
,Mahindra Bolero 2023,Mahindra,9.42,12.0,Diesel,Automatic,7,Pickup,,,,,,2023,,Mid
,Mahindra Bolero 2024,Mahindra,18.42,17.1,CNG,Manual,7,Sedan,,,,,,2024,,Top
,Mahindra Bolero 2025,Mahindra,28.61,20.0,Petrol,Automatic,7,Pickup,,,,,,2025,,Base
,Mahindra Scorpio N 2023,Mahindra,25.46,26.5,Diesel,Automatic,7,SUV,,,,,,2023,,Base
,Mahindra Scorpio N 2024,Mahindra,38.18,14.7,Petrol,Manual,5,SUV,,,,,,2024,,Base
,Mahindra XUV300 2023,Mahindra,43.33,17.7,CNG,Automatic,5,SUV,,,,,,2023,,Mid
,Mahindra XUV300 2024,Mahindra,47.93,17.4,Petrol,Manual,7,MUV,,,,,,2024,,Base
,Mahindra XUV300 2025,Mahindra,20.59,12.1,Diesel,Automatic,4,MUV,,,,,,2025,,Mid
,Mahindra XUV700 2023,Mahindra,37.13,20.8,CNG,Manual,5,Sedan,,,,,,2023,,Mid
,Mahindra XUV700 2024,Mahindra,31.13,32.9,Petrol,Automatic,4,Sedan,,,,,,2024,,Mid
,Mahindra Thar 2023,Mahindra,44.77,29.6,CNG,Manual,6,Hatchback,,,,,,2023,,Top
,Mahindra Thar 2024,Mahindra,29.57,25.9,Diesel,Automatic,4,Pickup,,,,,,2024,,Top
,Mahindra Thar 2025,Mahindra,33.31,9.6,Diesel,Automatic,5,MUV,,,,,,2025,,Base
,Mahindra Marazzo 2023,Mahindra,24.86,25.7,Diesel,Automatic,5,SUV,,,,,,2023,,Base
,Mahindra Marazzo 2024,Mahindra,32.26,16.9,CNG,Automatic,6,Pickup,,,,,,2024,,Base
,Mahindra Marazzo 2025,Mahindra,39.79,22.1,Petrol,Manual,6,SUV,,,,,,2025,,Mid
,Toyota Glanza 2023,Toyota,28.94,21.6,Diesel,Manual,5,Hatchback,,,,,,2023,,Top
,Toyota Glanza 2024,Toyota,46.64,29.9,Petrol,Automatic,5,Pickup,,,,,,2024,,Base
,Toyota Glanza 2025,Toyota,14.35,25.9,Diesel,Automatic,7,MUV,,,,,,2025,,Base
,Toyota Urban Cruiser 2023,Toyota,8.48,31.1,Petrol,Manual,6,Hatchback,,,,,,2023,,Top
,Toyota Urban Cruiser 2024,Toyota,21.73,19.6,Diesel,Automatic,6,MUV,,,,,,2024,,Base
,Toyota Urban Cruiser 2025,Toyota,26.97,18.9,Diesel,Automatic,5,SUV,,,,,,2025,,Base
,Toyota Innova Crysta 2023,Toyota,38.28,15.3,Diesel,Manual,5,MUV,,,,,,2023,,Mid
,Toyota Innova Crysta 2024,Toyota,37.62,27.6,CNG,Automatic,6,MUV,,,,,,2024,,Base
,Toyota Innova Crysta 2025,Toyota,30.82,22.9,Petrol,Manual,7,SUV,,,,,,2025,,Top
,Toyota Innova Hycross 2023,Toyota,17.17,29.9,Diesel,Manual,4,Sedan,,,,,,2023,,Top
,Toyota Innova Hycross 2024,Toyota,34.2,16.2,Petrol,Manual,4,Pickup,,,,,,2024,,Top
,Toyota Innova Hycross 2025,Toyota,25.41,14.1,Petrol,Automatic,4,Hatchback,,,,,,2025,,Mid
,Toyota Fortuner 2023,Toyota,43.6,14.7,CNG,Manual,6,Sedan,,,,,,2023,,Top
,Toyota Fortuner 2024,Toyota,10.54,27.1,Petrol,Manual,4,Sedan,,,,,,2024,,Top
,Toyota Fortuner 2025,Toyota,27.5,10.8,Diesel,Automatic,5,Hatchback,,,,,,2025,,Base
,Toyota Hilux 2023,Toyota,43.73,15.1,Petrol,Automatic,5,Hatchback,,,,,,2023,,Base
,Toyota Hilux 2024,Toyota,21.12,22.8,Petrol,Manual,6,MUV,,,,,,2024,,Mid
,Toyota Hilux 2025,Toyota,35.79,14.2,CNG,Automatic,6,Hatchback,,,,,,2025,,Mid
,Tata Tiago 2023,Tata,35.21,10.1,CNG,Manual,5,Sedan,,,,,,2023,,Mid
,Tata Tiago 2024,Tata,14.8,26.7,CNG,Automatic,4,Sedan,,,,,,2024,,Mid
,Tata Tiago 2025,Tata,22.78,11.5,Petrol,Manual,6,Pickup,,,,,,2025,,Top
,Tata Tigor 2023,Tata,38.6,27.3,Petrol,Automatic,7,SUV,,,,,,2023,,Base
,Tata Tigor 2024,Tata,37.78,29.1,Diesel,Manual,6,MUV,,,,,,2024,,Top
,Tata Tigor 2025,Tata,26.17,19.6,CNG,Manual,5,Hatchback,,,,,,2025,,Mid
,Tata Altroz 2023,Tata,16.51,23.5,CNG,Automatic,4,MUV,,,,,,2023,,Mid
,Tata Altroz 2024,Tata,17.42,24.8,Diesel,Manual,5,Hatchback,,,,,,2024,,Mid
,Tata Nexon 2023,Tata,27.99,15.7,CNG,Automatic,5,Pickup,,,,,,2023,,Top
,Tata Nexon 2024,Tata,19.36,19.1,Diesel,Manual,4,Sedan,,,,,,2024,,Top
,Tata Nexon 2025,Tata,22.57,15.3,CNG,Manual,5,SUV,,,,,,2025,,Base
,Tata Harrier 2023,Tata,17.49,14.0,Petrol,Manual,7,SUV,,,,,,2023,,Mid
,Tata Harrier 2024,Tata,45.12,11.1,CNG,Automatic,7,Hatchback,,,,,,2024,,Top
,Tata Safari 2024,Tata,14.58,13.0,Petrol,Automatic,5,Pickup,,,,,,2024,,Base
,Tata Safari 2025,Tata,45.56,19.9,Petrol,Manual,5,Sedan,,,,,,2025,,Base
,Tata Punch 2023,Tata,33.38,11.4,CNG,Manual,4,SUV,,,,,,2023,,Top
,Tata Punch 2024,Tata,40.77,18.4,Diesel,Manual,6,Hatchback,,,,,,2024,,Top
,Tata Punch 2025,Tata,5.32,22.3,CNG,Manual,5,Hatchback,,,,,,2025,,Top
78.0,Mahindra Scorpio N 2025,Mahindra,2041754.46,13.3,CNG,Manual,7,SUV,4.4,"Off-road,Family",4x4|Airbags|Touchscreen|Hill Descent,2198.0,5.0,2025,mahindra_scorpion.jpg,Mid
48.0,Tata Altroz 2025,Tata,918028.25,26.3,Petrol,Manual,5,Hatchback,4.6,"City,Family",ABS|Airbags|Harman Audio|AC,1497.0,5.0,2025,tata_altroz.jpg,Top
109.0,Maruti Suzuki Ertiga 2025,Maruti Suzuki,1249026.87,20.5,Diesel,Automatic,7,SUV,4.4,"Family,Long Drive",ABS|Airbags|Touchscreen|Rear AC,1462.0,4.0,2025,maruti_ertiga.jpg,Top
49.0,MG Hector 2025,MG,1602208.69,14.2,CNG,Automatic,5,SUV,4.8,"Family,Long Drive",Panoramic Sunroof|Airbags|Connected Car|ADAS,1451.0,5.0,2025,mg_hector.jpg,Base
104.0,Kia Sonet 2025,Kia,1082143.36,19.5,Petrol,Manual,5,SUV,4.7,"City,Long Drive",Ventilated Seats|Airbags|Touchscreen|Bose Audio,1493.0,5.0,2025,kia_sonet.jpg,Top
99.0,Hyundai Verna 2025,Hyundai,1648685.32,20.8,Petrol,Automatic,5,Sedan,4.8,"City,Long Drive",ADAS|Sunroof|Airbags|Bose Audio,1497.0,5.0,2025,hyundai_verna.jpg,Base
62.0,Mahindra XUV700 2025,Mahindra,1986746.86,16.2,Diesel,Manual,7,SUV,4.8,"Family,Long Drive",ADAS|Panoramic Sunroof|Airbags|Cruise Control,2198.0,5.0,2025,mahindra_xuv700.jpg,Mid
74.0,Tata Harrier 2025,Tata,1835119.63,14.1,Petrol,Automatic,5,SUV,4.7,"Family,Long Drive",Panoramic Sunroof|Airbags|Cruise Control|JBL Audio,1956.0,5.0,2025,tata_harrier.jpg,Top
102.0,Tata Tiago EV 2025,Tata,1041385.52,317.2,Diesel,Manual,5,Hatchback,4.3,"City,Family",Fast Charging|Airbags|Touchscreen|Connected Car,0.0,4.0,2025,tata_tiago.jpg,Mid
54.0,Maruti Suzuki Dzire 2025,Maruti Suzuki,833855.84,24.7,Petrol,Manual,5,Sedan,4.4,"City,Family",ABS|Airbags|Touchscreen|AC,1197.0,4.0,2025,maruti_dzire.jpg,Mid
40.0,Hyundai Venue 2025,Hyundai,1125482.03,19.5,Petrol,Automatic,5,SUV,4.6,"City,Family",Sunroof|Cruise Control|Airbags|Connected Car,998.0,4.0,2025,hyundai_venue.jpg,Top
53.0,MG ZS EV 2024,MG,2367933.42,456.0,Diesel,Automatic,5,SUV,4.6,"City,Family",Fast Charging|Airbags|Connected Car|Sunroof,0.0,5.0,2024,mg_zs.jpg,Mid
76.0,Maruti Suzuki Baleno 2024,Maruti Suzuki,915911.12,19.5,CNG,Manual,5,Hatchback,4.6,"City,Family",ABS|Airbags|Touchscreen|AC,1197.0,4.0,2024,maruti_baleno.jpg,Top
103.0,Honda Amaze 2024,Honda,950478.75,19.9,CNG,Automatic,5,Sedan,4.6,"City,Family",ABS|Airbags|Touchscreen|AC,1199.0,4.0,2024,honda_amaze.jpg,Top
90.0,Volkswagen Virtus 2024,Volkswagen,1676762.35,21.4,Petrol,Automatic,5,Sedan,4.8,"City,Long Drive",Digital Cockpit|Airbags|Touchscreen|Cruise Control,1498.0,5.0,2024,volkswagen_virtus.jpg,Mid
105.0,Skoda Slavia 2024,Skoda,1005597.4,21.0,Diesel,Manual,5,Sedan,4.8,"City,Long Drive",Sunroof|Airbags|Touchscreen|Cruise Control,1498.0,5.0,2024,skoda_slavia.jpg,Base
61.0,Kia Seltos 2024,Kia,1190752.22,17.9,Diesel,Manual,5,SUV,4.6,"Family,Long Drive",Sunroof|Cruise Control|Airbags|ADAS,1497.0,5.0,2024,kia_seltos.jpg,Top
20.0,Nissan Magnite,Nissan,582765.09,20.4,Diesel,Manual,5,SUV,4.3,"City,Family",360 Camera|Wireless Charger|JBL Audio|Air Purifier,999.0,4.0,2023,nissan_magnite.jpg,Base
25.0,Honda Elevate,Honda,1362926.05,18.5,Petrol,Automatic,5,SUV,4.5,"Family,City",Lane Keep Assist|ADAS|Wireless Charging|Sunroof,1498.0,5.0,2023,honda_elevate.jpg,Mid
2.0,Hyundai Creta,Hyundai,1145606.94,16.2,Diesel,Manual,5,SUV,4.7,"Family,Long Drive",Sunroof|Cruise Control|Touchscreen|Climate Control,1493.0,5.0,2023,hyundai_creta.jpg,Base
22.0,Hyundai i20,Hyundai,922349.03,18.9,CNG,Automatic,5,Hatchback,4.4,"City,Family",BlueLink|Sunroof|Wireless Charging|Digital Cluster,998.0,4.0,2023,hyundai_i20.jpg,Base
7.0,Toyota Fortuner,Toyota,3303385.8,16.2,Diesel,Automatic,7,SUV,4.9,"Family,Long Drive,Off-road",4WD|Leather Seats|Premium Audio|Adaptive Cruise,2755.0,5.0,2023,toyota_fortuner.jpg,Top
15.0,Toyota Glanza,Toyota,613476.51,23.9,CNG,Manual,5,Hatchback,4.3,"City,Family",Heads-up Display|Ambient Lighting|Smart Infotainment,1197.0,4.0,2023,toyota_glanza.jpg,Mid
4.0,Honda City,Honda,1231275.56,19.8,CNG,Manual,5,Sedan,4.4,"City,Long Drive",Lane Watch|Cruise Control|Sunroof|Alexa Integration,1498.0,4.0,2023,honda_city.jpg,Top
19.0,Renault Kiger,Renault,587815.6,17.5,Diesel,Manual,5,SUV,4.2,"City,Family",Wireless Android Auto|LED DRLs|8-inch Touchscreen,999.0,4.0,2023,renault_kiger.jpg,Mid
18.0,Skoda Kushaq,Skoda,1059591.91,16.8,Diesel,Manual,5,SUV,4.5,"Family,Long Drive",Ventilated Seats|Virtual Cockpit|Sunroof|6 Airbags,1498.0,5.0,2023,skoda_kushaq.jpg,Base
12.0,Maruti Baleno,Maruti Suzuki,713323.65,24.7,CNG,Automatic,5,Hatchback,4.4,"City,Family",Smartplay Studio|Head-up Display|Premium Interior,1197.0,4.0,2023,maruti_baleno.jpg,Top
21.0,Jeep Compass,Jeep,2311640.84,12.5,Diesel,Manual,5,SUV,4.7,"Off-road,Long Drive",4x4|Panoramic Sunroof|Uconnect|Dual-zone Climate,1956.0,5.0,2023,jeep_compass.jpg,Top
10.0,Tata Punch,Tata,568173.38,19.3,CNG,Automatic,5,SUV,4.4,"City,Family",Ground Clearance|Spacious|Safety Features|Digital Cluster,1199.0,5.0,2023,tata_punch.jpg,Top
8.0,Maruti Altok10,Maruti Suzuki,342570.2,21.6,Diesel,Automatic,5,Hatchback,4.2,City,Compact Design|Fuel Efficient|Easy Parking,796.0,3.0,2023,maruti_altok10.jpg,Base
27.0,Toyota Innova Crysta,Toyota,1826547.69,15.7,CNG,Manual,7,MUV,4.8,"Family,Long Drive",Premium Interior|Captain Seats|Spacious|Reliable,2393.0,5.0,2023,toyota_innova.jpg,Mid
28.0,Maruti Brezza,Maruti Suzuki,946623.17,20.9,CNG,Automatic,5,SUV,4.5,"City,Family",Head-up Display|360 Camera|Sunroof|Connected Car,1462.0,4.0,2023,maruti_brezza.jpg,Mid
3.0,Tata Nexon EV,Tata,1300243.52,278.7,Diesel,Manual,5,SUV,4.6,"City,Family",Regenerative Braking|Fast Charging|Connected Car|iRA AI,0.0,5.0,2023,tata_nexonev.jpg,Base
72.0,Tata Safari 2023,Tata,2082804.52,15.5,Diesel,Automatic,7,SUV,4.4,"Family,Long Drive",Panoramic Sunroof|Airbags|Cruise Control|JBL Audio,1956.0,5.0,2023,tata_safari.jpg,Base
5.0,Mahindra Thar,Mahindra,1684333.81,15.5,Petrol,Manual,4,SUV,4.8,"Off-road,Long Drive",4x4|Convertible Top|Off-road Tyres|Hill Assist,2184.0,4.0,2023,mahindra_thar.jpg,Base
30.0,Kia Carens,Kia,1170403.82,17.8,Diesel,Manual,7,MUV,4.6,"Family,Long Drive",6/7 Seater|Ventilated Seats|UVO Connect|Sunroof,1497.0,5.0,2023,kia_carens.jpg,Top
1.0,Maruti Suzuki Swift,Maruti Suzuki,796944.61,26.5,Petrol,Manual,5,Hatchback,4.5,"City,Family",ABS|Airbags|Power Steering|AC,1197.0,4.0,2023,maruti_swift.jpg,Base
26.0,Maruti Ertiga,Maruti Suzuki,909371.09,19.0,Diesel,Automatic,7,MUV,4.4,"Family,Long Drive",7 Seater|Spacious|Fuel Efficient|Touchscreen,1462.0,4.0,2023,maruti_ertiga.jpg,Base
,Hyundai i10 Nios 2023,Hyundai,14.47,12.9,CNG,Manual,6,Pickup,,,,,,2023,,Mid
,Hyundai i10 Nios 2024,Hyundai,26.88,18.4,Diesel,Manual,5,SUV,,,,,,2024,,Top
,Hyundai i10 Nios 2025,Hyundai,18.85,9.7,Petrol,Manual,5,Hatchback,,,,,,2025,,Top
,Hyundai i20 2023,Hyundai,15.43,24.9,CNG,Manual,7,Sedan,,,,,,2023,,Base
,Hyundai i20 2024,Hyundai,34.7,12.5,CNG,Manual,6,MUV,,,,,,2024,,Mid
,Hyundai i20 2025,Hyundai,9.27,23.9,Petrol,Manual,4,Pickup,,,,,,2025,,Base
,Hyundai Aura 2023,Hyundai,14.88,17.7,Diesel,Automatic,5,MUV,,,,,,2023,,Base
,Hyundai Aura 2024,Hyundai,14.08,27.4,CNG,Automatic,6,SUV,,,,,,2024,,Top
,Hyundai Aura 2025,Hyundai,17.19,12.0,CNG,Manual,7,SUV,,,,,,2025,,Base
,Hyundai Verna 2023,Hyundai,27.25,25.6,Diesel,Manual,6,SUV,,,,,,2023,,Mid
,Hyundai Verna 2024,Hyundai,54.59,12.7,Petrol,Manual,7,Sedan,,,,,,2024,,Base
,Hyundai Creta 2023,Hyundai,25.16,17.8,CNG,Automatic,4,Sedan,,,,,,2023,,Mid
,Hyundai Creta 2024,Hyundai,23.08,28.3,Petrol,Manual,4,Pickup,,,,,,2024,,Top
,Hyundai Creta 2025,Hyundai,37.98,21.2,CNG,Automatic,6,MUV,,,,,,2025,,Base
,Hyundai Alcazar 2023,Hyundai,16.12,28.7,Petrol,Manual,6,Hatchback,,,,,,2023,,Mid
,Hyundai Alcazar 2024,Hyundai,34.51,14.0,Diesel,Automatic,7,Pickup,,,,,,2024,,Mid
,Hyundai Alcazar 2025,Hyundai,15.53,12.6,Petrol,Automatic,4,MUV,,,,,,2025,,Top
,Hyundai Venue 2023,Hyundai,26.72,18.3,CNG,Manual,5,Hatchback,,,,,,2023,,Top
,Hyundai Venue 2024,Hyundai,44.65,23.9,Diesel,Automatic,5,MUV,,,,,,2024,,Top
,Hyundai Exter 2023,Hyundai,5.57,26.8,Diesel,Automatic,4,SUV,,,,,,2023,,Top
,Hyundai Exter 2024,Hyundai,20.49,17.9,CNG,Manual,6,Sedan,,,,,,2024,,Top
,Hyundai Exter 2025,Hyundai,22.19,9.9,CNG,Manual,5,SUV,,,,,,2025,,Top
,Hyundai Tucson 2023,Hyundai,28.68,19.7,CNG,Manual,5,SUV,,,,,,2023,,Mid
,Hyundai Tucson 2024,Hyundai,30.15,25.5,Diesel,Manual,4,MUV,,,,,,2024,,Top
,Hyundai Tucson 2025,Hyundai,49.25,12.8,Petrol,Manual,6,Sedan,,,,,,2025,,Top
,Honda Amaze 2023,Honda,20.03,28.7,CNG,Automatic,7,SUV,,,,,,2023,,Base
,Honda Amaze 2025,Honda,46.73,29.4,CNG,Automatic,7,MUV,,,,,,2025,,Top
,Honda City 2023,Honda,32.72,20.1,Petrol,Manual,4,MUV,,,,,,2023,,Base
,Honda City 2024,Honda,24.96,24.9,Diesel,Manual,5,MUV,,,,,,2024,,Base
,Honda City 2025,Honda,32.43,29.5,Diesel,Manual,7,Sedan,,,,,,2025,,Top
,Honda Elevate 2023,Honda,15.91,29.3,Diesel,Manual,4,Hatchback,,,,,,2023,,Mid
,Honda Elevate 2024,Honda,35.43,19.6,Petrol,Manual,6,Pickup,,,,,,2024,,Mid
,Honda Elevate 2025,Honda,26.95,18.3,Diesel,Automatic,4,SUV,,,,,,2025,,Mid
,Honda WR-V 2023,Honda,9.55,19.3,Diesel,Manual,6,SUV,,,,,,2023,,Mid
,Honda WR-V 2024,Honda,27.51,11.9,CNG,Manual,5,Hatchback,,,,,,2024,,Mid
,Honda WR-V 2025,Honda,30.58,25.5,CNG,Automatic,4,SUV,,,,,,2025,,Mid
,Mahindra Bolero 2023,Mahindra,10.39,12.3,Petrol,Manual,7,Pickup,,,,,,2023,,Mid
,Mahindra Bolero 2024,Mahindra,17.93,16.9,Petrol,Automatic,7,Sedan,,,,,,2024,,Mid
,Mahindra Bolero 2025,Mahindra,29.15,19.9,Diesel,Automatic,7,Pickup,,,,,,2025,,Base
,Mahindra Scorpio N 2023,Mahindra,21.27,26.2,Diesel,Manual,7,SUV,,,,,,2023,,Mid
,Mahindra Scorpio N 2024,Mahindra,33.57,17.0,Petrol,Manual,5,SUV,,,,,,2024,,Base
,Mahindra XUV300 2023,Mahindra,45.31,16.1,Diesel,Automatic,5,SUV,,,,,,2023,,Mid
,Mahindra XUV300 2024,Mahindra,46.56,18.8,CNG,Manual,7,MUV,,,,,,2024,,Top
,Mahindra XUV300 2025,Mahindra,23.36,11.4,Petrol,Manual,4,MUV,,,,,,2025,,Mid
,Mahindra XUV700 2023,Mahindra,33.72,21.6,CNG,Automatic,5,Sedan,,,,,,2023,,Base
,Mahindra XUV700 2024,Mahindra,28.33,32.5,Petrol,Automatic,4,Sedan,,,,,,2024,,Mid
,Mahindra Thar 2023,Mahindra,45.03,30.4,Petrol,Manual,6,Hatchback,,,,,,2023,,Base
,Mahindra Thar 2024,Mahindra,26.32,25.0,CNG,Manual,4,Pickup,,,,,,2024,,Base
,Mahindra Thar 2025,Mahindra,39.0,10.5,Diesel,Manual,5,MUV,,,,,,2025,,Mid
,Mahindra Marazzo 2023,Mahindra,21.43,23.5,Diesel,Automatic,5,SUV,,,,,,2023,,Mid
,Mahindra Marazzo 2024,Mahindra,34.05,18.0,Diesel,Manual,6,Pickup,,,,,,2024,,Top
,Mahindra Marazzo 2025,Mahindra,39.48,21.3,CNG,Automatic,6,SUV,,,,,,2025,,Mid
,Toyota Glanza 2023,Toyota,26.98,20.9,Diesel,Automatic,5,Hatchback,,,,,,2023,,Top
,Toyota Glanza 2024,Toyota,39.9,28.0,Petrol,Automatic,5,Pickup,,,,,,2024,,Top
,Toyota Glanza 2025,Toyota,12.97,26.1,Diesel,Automatic,7,MUV,,,,,,2025,,Mid
,Toyota Urban Cruiser 2023,Toyota,8.65,25.8,CNG,Manual,6,Hatchback,,,,,,2023,,Top
,Toyota Urban Cruiser 2024,Toyota,23.26,19.4,Diesel,Manual,6,MUV,,,,,,2024,,Top
,Toyota Urban Cruiser 2025,Toyota,27.56,20.6,CNG,Automatic,5,SUV,,,,,,2025,,Mid
,Toyota Innova Crysta 2023,Toyota,38.8,15.1,CNG,Manual,5,MUV,,,,,,2023,,Base
,Toyota Innova Crysta 2024,Toyota,36.93,31.2,Diesel,Automatic,6,MUV,,,,,,2024,,Top
,Toyota Innova Crysta 2025,Toyota,31.21,23.9,Diesel,Manual,7,SUV,,,,,,2025,,Mid
,Toyota Innova Hycross 2023,Toyota,14.0,30.2,Diesel,Manual,4,Sedan,,,,,,2023,,Mid
,Toyota Innova Hycross 2024,Toyota,41.59,16.0,Petrol,Manual,4,Pickup,,,,,,2024,,Top
,Toyota Innova Hycross 2025,Toyota,24.48,14.9,Petrol,Automatic,4,Hatchback,,,,,,2025,,Mid
,Toyota Fortuner 2023,Toyota,51.42,13.0,Petrol,Automatic,6,Sedan,,,,,,2023,,Mid
,Toyota Fortuner 2024,Toyota,11.25,29.8,Diesel,Automatic,4,Sedan,,,,,,2024,,Base
,Toyota Fortuner 2025,Toyota,26.45,11.1,Petrol,Manual,5,Hatchback,,,,,,2025,,Base
,Toyota Hilux 2023,Toyota,48.92,14.1,Petrol,Manual,5,Hatchback,,,,,,2023,,Mid
,Toyota Hilux 2024,Toyota,20.99,19.5,Petrol,Manual,6,MUV,,,,,,2024,,Base
,Toyota Hilux 2025,Toyota,33.45,13.4,CNG,Manual,6,Hatchback,,,,,,2025,,Mid
,Tata Tiago 2023,Tata,33.37,10.8,Diesel,Automatic,5,Sedan,,,,,,2023,,Top
,Tata Tiago 2024,Tata,15.53,25.5,CNG,Manual,4,Sedan,,,,,,2024,,Base
,Tata Tiago 2025,Tata,21.73,13.4,CNG,Manual,6,Pickup,,,,,,2025,,Mid
,Tata Tigor 2023,Tata,37.55,28.4,CNG,Automatic,7,SUV,,,,,,2023,,Top
,Tata Tigor 2024,Tata,38.7,27.8,Diesel,Automatic,6,MUV,,,,,,2024,,Mid
,Tata Tigor 2025,Tata,24.69,16.7,Petrol,Manual,5,Hatchback,,,,,,2025,,Base
,Tata Altroz 2023,Tata,15.89,23.7,Petrol,Manual,4,MUV,,,,,,2023,,Base
,Tata Altroz 2024,Tata,16.98,23.5,Diesel,Automatic,5,Hatchback,,,,,,2024,,Top
,Tata Nexon 2023,Tata,26.91,14.7,Diesel,Manual,5,Pickup,,,,,,2023,,Top
,Tata Nexon 2024,Tata,17.58,18.9,CNG,Manual,4,Sedan,,,,,,2024,,Mid
,Tata Nexon 2025,Tata,27.28,15.5,Diesel,Automatic,5,SUV,,,,,,2025,,Mid
,Tata Harrier 2023,Tata,20.29,15.4,CNG,Manual,7,SUV,,,,,,2023,,Mid
,Tata Harrier 2024,Tata,42.18,10.7,Petrol,Manual,7,Hatchback,,,,,,2024,,Top
,Tata Safari 2024,Tata,15.72,11.4,Petrol,Automatic,5,Pickup,,,,,,2024,,Top
,Tata Safari 2025,Tata,40.99,23.9,Diesel,Automatic,5,Sedan,,,,,,2025,,Base
,Tata Punch 2023,Tata,38.76,11.3,Diesel,Automatic,4,SUV,,,,,,2023,,Top
,Tata Punch 2024,Tata,38.98,18.4,Diesel,Manual,6,Hatchback,,,,,,2024,,Base
,Tata Punch 2025,Tata,5.44,20.7,Diesel,Manual,5,Hatchback,,,,,,2025,,Top
78.0,Mahindra Scorpio N 2025,Mahindra,1810505.73,14.3,Diesel,Automatic,7,SUV,4.4,"Off-road,Family",4x4|Airbags|Touchscreen|Hill Descent,2198.0,5.0,2025,mahindra_scorpion.jpg,Mid
48.0,Tata Altroz 2025,Tata,876942.17,25.4,CNG,Manual,5,Hatchback,4.6,"City,Family",ABS|Airbags|Harman Audio|AC,1497.0,5.0,2025,tata_altroz.jpg,Base
109.0,Maruti Suzuki Ertiga 2025,Maruti Suzuki,1102091.55,22.2,Diesel,Automatic,7,SUV,4.4,"Family,Long Drive",ABS|Airbags|Touchscreen|Rear AC,1462.0,4.0,2025,maruti_ertiga.jpg,Mid
49.0,MG Hector 2025,MG,1809560.59,14.6,Diesel,Manual,5,SUV,4.8,"Family,Long Drive",Panoramic Sunroof|Airbags|Connected Car|ADAS,1451.0,5.0,2025,mg_hector.jpg,Top
104.0,Kia Sonet 2025,Kia,1161231.71,17.5,Petrol,Manual,5,SUV,4.7,"City,Long Drive",Ventilated Seats|Airbags|Touchscreen|Bose Audio,1493.0,5.0,2025,kia_sonet.jpg,Base
99.0,Hyundai Verna 2025,Hyundai,1628116.65,18.4,CNG,Automatic,5,Sedan,4.8,"City,Long Drive",ADAS|Sunroof|Airbags|Bose Audio,1497.0,5.0,2025,hyundai_verna.jpg,Top
62.0,Mahindra XUV700 2025,Mahindra,2177807.01,16.3,Diesel,Automatic,7,SUV,4.8,"Family,Long Drive",ADAS|Panoramic Sunroof|Airbags|Cruise Control,2198.0,5.0,2025,mahindra_xuv700.jpg,Mid
74.0,Tata Harrier 2025,Tata,1635185.7,14.3,Petrol,Manual,5,SUV,4.7,"Family,Long Drive",Panoramic Sunroof|Airbags|Cruise Control|JBL Audio,1956.0,5.0,2025,tata_harrier.jpg,Top
